id	tweet	created_at	Fcount	Rcount	Glocation	country	username
536874739411595000	@VirginAustralia absolutely do! A superb flight all-round and the sunset just topped it off!	Mon Nov 24 19:01:27 IST 2014	0	0	-31.953037,115.914125	Australia	James G Wilkinson
536874746307420000	@lucabertolini6 ok, ti dico che non fa ridere lei con i suoi video ma se vuoi vederla perch?? ti pare gnocca va bene	Mon Nov 24 19:01:28 IST 2014	0	0	44.798174,10.337244	Italia	Erika Vanessa
536874748253200000	@Louis_Tomlinson Hi LouisI think #FOUR is the best album in the world I got my #OTRATour tickets please follow me ILYSM[258	Mon Nov 24 19:01:29 IST 2014	0	0	-31.938826,115.932801	Australia	1D Stole my heart 
536874749423800000	Juan Goytisolo gana el Premio Cervantes http://t.co/SGTEiojN3P v??a @el_pais	Mon Nov 24 19:01:29 IST 2014	0	0	40.956841,-5.684364	Espa??a	Mari_jose
536874760957735000	gelak sensorang tengok video boria masa ucf hari tu. HAHAHA	Mon Nov 24 19:01:32 IST 2014	0	0	6.466235,100.499827	Malaysia	zulaikha othman
536874765655740000	@FunnyPinoyQuote: Sometimes we don???t need advice, we just need someone to listen. #KapagLOVE	Mon Nov 24 19:01:33 IST 2014	0	0	15.18312,120.579965	Republic of the Philippines	Eileen Tafalla
536874770818560000	Music's such a tripp lol	Mon Nov 24 19:01:34 IST 2014	0	0	34.057399,-118.248739	United States	blazemeow
536874770420490000	Fall into the music, and let yourself go ????????????	Mon Nov 24 19:01:34 IST 2014	0	0	37.670051,-97.264255	United States	Marcus Wolfe
536874774803526000	@ClassayEnt love the new tune bro ????	Mon Nov 24 19:01:35 IST 2014	0	0	53.295853,-6.346272	Ireland	anthony kelly
536874781396980000	Queen Bohemian Rhapsody Subtitulada Rock Montreal???: http://t.co/fZyyAyonwq #FreddieForever #23a??os #GodSaveTheQueen !!	Mon Nov 24 19:01:37 IST 2014	0	0	-25.318774,-57.563078	Paraguay	Juan Rojas #43.327
536874786203652000	Que salga el d??a de mi cumple un nuevo track de Rayel es ???????????????????? #FollowedByDarkness	Mon Nov 24 19:01:38 IST 2014	0	0	40.382034,-3.654703	Espa??a	MIII 18 CUUMPLEA??OS
536874787293778000	It's the 1st morning of my 1st personal #writing #retreat. The primary role on a retreat is to #listen to The Lord then #obey.#Trust #Rest	Mon Nov 24 19:01:38 IST 2014	0	0	36.295958,-82.470062	United States	Shane Tucker
536874794411500000	"Wkwk""@Ane_Firman: yg ceweknya kode trus , yg cowo gak peka . gitu aja terus, sampe Metallica rilis album religi."""	Mon Nov 24 19:01:40 IST 2014	0	0	-2.677268,111.632748	Indonesia	Variabel
536874795292697000	"My new #Glasto book, ""Tea &Toast & Rock & Roll"" now available as Kindle ebook ! http://t.co/M7H6YHwwZu @GlastoWatch @GlastoFest Cheers!"	Mon Nov 24 19:01:40 IST 2014	0	0	53.403261,-2.987314	United Kingdom	rick leach
536874796014121000	The giver il est bien comme film ?	Mon Nov 24 19:01:40 IST 2014	0	0	49.250963,6.167804	France	Snake Eyes ???
536874800061219000	#OneDirectionAtTheAMAs #ArtistOfTheYear Bing. B| :*Congratulations.http://t.co/Tw8aYs4oM1	Mon Nov 24 19:01:41 IST 2014	0	0	22.482255,88.320995	India	Directioner For Life
536874804113330000	@safaaIbrahim Listen to Medhat Saleh - Kawkab Tany (Cover By Mohamed Jamal & Khaled) | on #SoundCloudhttp://t.co/m23tFojllc	Mon Nov 24 19:01:42 IST 2014	0	0	30.072269,31.016588	??????	Mohamed Jamal
536874810845196000	"The ""turn down for what"" video is funny as fuck."	Mon Nov 24 19:01:44 IST 2014	0	0	42.111011,-72.544843	United States	Manny Gantt
536874817484763000	Rick Ross trying to save my nigga R. Kelly on this album.	Mon Nov 24 19:01:45 IST 2014	0	0	44.029762,-75.770432	United States	RIP C WARD
536874821460562000	@nisaannisafitri @utamipradana @SiwonsMoney kerumah mu mo nisaaa. Nontin film horor, ada wrong turn 7 riaa	Mon Nov 24 19:01:46 IST 2014	0	0	-5.135051,119.479856	Indonesia	Indah Puspyta
536874825743356000	Baru saja mengirim video @ Apotik kellyn (Dr.Meggy Valensia) http://t.co/xLbqZuRcXD	Mon Nov 24 19:01:47 IST 2014	0	0	-0.494793,117.151685	Indonesia	Jah
536874826078908000	Les films sur m6 l'apr??s midi sont tellement beau????	Mon Nov 24 19:01:47 IST 2014	0	0	50.341802,3.063527	France	diablesse???
536874827282674000	Who's coming to @PixieLott #PlatinumPixie Album Launch tonight ?? Get your copy here Now!!!http://t.co/0si3dqxqPV	Mon Nov 24 19:01:48 IST 2014	0	0	51.591989,-0.178941	United Kingdom	BazGouldsbury 
536874830256017000	"Annabelle ""@Tweetnesian: #RemajaIndonesia film horror yang pernah bikin kamu takut tidur sendiri?"""	Mon Nov 24 19:01:48 IST 2014	0	0	0.918624,104.506499	Indonesia	P.R.W.S???
536874843535581000	@LewisHamilton @MercedesAMGF1 So pleased that we have made it in this video... I am seen screaming behind @w88dyn ????????????	Mon Nov 24 19:01:52 IST 2014	0	0	51.346241,-0.483341	United Kingdom	Hayley G #44
536874850657120000	@TetraPak_ID Bumi dan Rock 'n Roll. #TukarJudul	Mon Nov 24 19:01:53 IST 2014	0	0	-6.216049,106.699577	Indonesia	Ria Meitasari
536874857666200000	Sur snap ya american music au wardos	Mon Nov 24 19:01:55 IST 2014	0	0	50.815154,2.767874	Belgi??	*UNE PERLE RARE.
536874858895127000	@ahmedadel755 Listen to Medhat Saleh - Kawkab Tany (Cover By Mohamed Jamal & Khaled) | on #SoundCloudhttp://t.co/m23tFojllc	Mon Nov 24 19:01:55 IST 2014	0	0	30.072269,31.016588	??????	Mohamed Jamal
536874870471021000	Not enough people listen to incendiary.	Mon Nov 24 19:01:58 IST 2014	0	0	45.220933,-93.30595	United States	Waste 
536874873151566000	Jouw neus is zo lang, kan er een film op projecteren.	Mon Nov 24 19:01:59 IST 2014	0	0	50.881469,5.929324	Nederland	Boo
536874872811827000	Noooooooo accu is empty ... my music is off! Fuck!!!!	Mon Nov 24 19:01:58 IST 2014	0	0	52.47126,13.365988	Deutschland	Juli D. Finn
536874874627965000	So, the #Conservatives support the #pipeline, lower air quality, destruction of habitats and the arrests of 11yr old girls. #cdnpoli #harper	Mon Nov 24 19:01:59 IST 2014	0	0	44.66811,-63.662382	Canada	Kyle Dimmock
536874880298258000	Trapped by rain.. ?????????? (at KBL Vocal Course (Head Office)) ??? https://t.co/KK6eyvMbZH	Mon Nov 24 19:02:00 IST 2014	0	0	-6.15584,106.89165	Indonesia	Indra Wat??
536874885255930000	"Pas di ajakin 1vs1 pada kicep-_- ""@Tweet_DotA: Cepat bertemu sang ilahi lah wahai kalian yg hobby pakai carry, sering mati, susah dibilangi"	Mon Nov 24 19:02:01 IST 2014	0	0	-6.230826,106.6943	Indonesia	Lycanthrope.
536874892981846000	He got the blankest look on his face... I think he hear my music or sumn	Mon Nov 24 19:02:03 IST 2014	0	0	37.728325,-89.216336	United States	Real Ass Nigga ??
536874896576750000	"I'll just shake my head disapprovingly ""@thisisbenjones: I just downloaded a David Guetta track. Please don't hate me!???"	Mon Nov 24 19:02:04 IST 2014	0	0	41.504453,-81.454805	United States	Bernadette Vielhaber
536874900460691000	@ittslaris como faz para salvar esse video? *-* kkk	Mon Nov 24 19:02:05 IST 2014	0	0	-19.969659,-43.965863	Brasil	T E T R A ????????????
536874901521834000	Thank you Freddie for everything. R.I.P#freddie mercury  #queen #roger taylor  #brian may  #john deacon #ROCK http://t.co/BfyMf8x5VZ	Mon Nov 24 19:02:05 IST 2014	0	0	29.997598,31.15539	??????	(??? ???????????? ???)??????+??????
536874922581426000	@cikuruth: Maid in torture video faces murder charge http://t.co/DS8zb4k3S1 via @DailyMonitor Let her be sentenced to death	Mon Nov 24 19:02:10 IST 2014	0	0	-0.591929,34.949353	Kenya	Arnold Argertta 
536874933901869000	Being a concert photographer and not being able to take photos at your favourites bands gig is so painful.	Mon Nov 24 19:02:13 IST 2014	0	0	51.450411,-0.573791	United Kingdom	Saurav
536874935042314000	Nonton film kisah nyata di bumbui fiksi dikit, tetap terasa nyata. Ni bayangin film kisah nyata yg uda banyak boongnya di tambahin fiksi lg.	Mon Nov 24 19:02:13 IST 2014	0	0	-8.537525,115.31989	Indonesia	Dewa Dwi Temaja
536874940922737000	TRUE LOVE ???? T- TrustR- RomanceU- UnderstandingE- ExcitementL- ListeningO- OvercomingV- ValuableE- EVERYTHING #KapagLOVE	Mon Nov 24 19:02:15 IST 2014	0	0	14.752054,121.062839	Republic of the Philippines	R J V L ???
536874941082518000	er ??g eina sem er ekki b??in a?? f?? svona thank you video ?? facebook? hl??t a?? vera l??tils vir??i greinilega! #smh	Mon Nov 24 19:02:15 IST 2014	0	0	64.087448,-21.826553	Iceland	Hei??ur Heimisd??ttir
536874941816517000	@Knox_Harrington What's the one song you wish you'd never heard?	Mon Nov 24 19:02:15 IST 2014	0	0	51.611894,-1.097144	United Kingdom	colin vallance
536874942173049000	"Whitney Houston ""Dance With Somebody"" is just soooo good. That intro ???? #GoodMood #CoffeeChillTime"	Mon Nov 24 19:02:15 IST 2014	0	0	53.181394,-6.797689	Ireland	Sorcha Fenlon
536874944379241000	@slayer Craziest concert ever. #Slayer #thrash #metal @ The Fillmore, Charlotte NC http://t.co/94n4V7vMP2	Mon Nov 24 19:02:16 IST 2014	0	0	36.104438,-79.503591	United States	Michael
536874944429580000	50 and G-unit killed it at the house of Blues last night. Glad I had the opportunity to see them in concert.	Mon Nov 24 19:02:16 IST 2014	0	0	41.755284,-71.469721	United States	Mike Musco
536874949559218000	Retweet with your own caption http://t.co/kurTdiZjBp #RETWEET #WITH #your #own #CaptionCompetition #mine underground music video of the year	Mon Nov 24 19:02:17 IST 2014	0	0	39.032583,-84.25435	United States	*KMAC*5???1???3??????
536874950700040000	@OFFICIAL_Henney Why not my hero?	Mon Nov 24 19:02:17 IST 2014	0	0	52.325266,-2.06895	United Kingdom	Jimmy
536874960997085000	Voy a matar a @JoseReyes_8 como no suba el video  ????????????????	Mon Nov 24 19:02:20 IST 2014	0	0	37.622609,-1.001761	Espa??a	JR9
536874961768813000	@jibronzini Blanco gana caminando, con Racing campe??n....	Mon Nov 24 19:02:20 IST 2014	0	0	-34.591433,-58.413558	Argentina	oleJuan Pablo M??ndez
536874962049835000	@Tyrese beautiful view ... (sigh) air of the freedom @michaeljackson @RealPaulWalker  soon please	Mon Nov 24 19:02:20 IST 2014	0	0	37.766987,-3.960083	Espa??a	BeingOf[aNNa]Light??? 
536874962637062000	@sabreenasooo Listen to Medhat Saleh - Kawkab Tany (Cover By Mohamed Jamal & Khaled) | on #SoundCloudhttp://t.co/m23tFojllc	Mon Nov 24 19:02:20 IST 2014	0	0	30.072269,31.016588	??????	Mohamed Jamal
536874987022332000	This very sudden urge of wanting to listen christmas songs ????	Mon Nov 24 19:02:26 IST 2014	0	0	16.787855,96.157424	Myanmar	#honey
536874989392527000	Aquele video que voc?? n??o quer nunca mais apagar do seu cel ..????????????	Mon Nov 24 19:02:26 IST 2014	0	0	-22.89391,-43.586474	Brasil	:s complicada :s
536874989807338000	"Robert Half Finance & Accounting: ""Partner Track"" Tax Opportunity w... (#Northbrook, IL) http://t.co/HU7lFdg0vm #BusinessMgmt #Job"	Mon Nov 24 19:02:26 IST 2014	0	0	42.127527,-87.828955	United States	Chicago Mgmt. Jobs
536874995189035000	Thank you Freddie for everything. R.I.P#freddie mercury  #queen #roger taylor  #brian may  #john deacon #ROCK http://t.co/kDW8J6jxcB	Mon Nov 24 19:02:28 IST 2014	0	0	29.997811,31.155298	??????	(??? ???????????? ???)??????+??????
536874999085564000	@C_Phil_13 Wale is actually an excellent lyrical artist/writer. Not really sure how you can lump him in with those two.	Mon Nov 24 19:02:29 IST 2014	0	0	39.868398,-85.979233	United States	RPG
536875007667098000	Sagittarius don't like to lay their emotions out to people, they rather worry about it and get over it by themselves.	Mon Nov 24 19:02:31 IST 2014	0	0	39.565981,-94.456155	United States	Nikki
536875024398185000	"@david_sizemore it is weird viewing it as ""entertainment"" but I have enjoyed it as much or more than most podcasts I listen to"	Mon Nov 24 19:02:35 IST 2014	0	0	41.484341,-81.829122	United States	Zach Christy
536875028772422000	Making some music	Mon Nov 24 19:02:36 IST 2014	0	0	-6.900197,109.669401	Indonesia	UKIE
536875030769312000	@TalibKweli a track u may like, just a lil something stimulating from the anticipation	Mon Nov 24 19:02:36 IST 2014	0	0	35.764779,-78.605403	United States	 Kimoni
536875033294279000	Round of applause for the guy leaving my neighbor's house doing the walk of shame on a Monday	Mon Nov 24 19:02:37 IST 2014	0	0	40.027875,-75.225897	United States	Silly Jilly
536875050998452000	@Toucherandrich I work with my dad and he listens to #Weei & I listen to @985TheSportsHub he was so feed up with there crap he's converted	Mon Nov 24 19:02:41 IST 2014	0	0	42.944235,-70.845334	United States	NICHOLAS THERRIEN
536875063723950000	@AmanyAlhady Listen to Medhat Saleh - Kawkab Tany (Cover By Mohamed Jamal & Khaled) | on #SoundCloudhttp://t.co/m23tFojllc	Mon Nov 24 19:02:44 IST 2014	0	0	30.072269,31.016588	??????	Mohamed Jamal
536875075287658000	Abiyle film (at @Cinemaximum in Samsun, T??rkiye) https://t.co/Il2gC9TSfu	Mon Nov 24 19:02:47 IST 2014	0	0	41.277008,36.35242	T??rkiye	B????raYilmaz.
536875082115580000	"Aku,kau dan dia sm cinta terlarang haha=))""@Tweetnesian: #RemajaIndonesia kalau kisah percintaan kamu dijadikan film, kira2 judulnya apa?"""	Mon Nov 24 19:02:48 IST 2014	0	0	-6.216011,106.635821	Indonesia	gel's
536875094690120000	TRUE LOVE ???? T- TrustR- RomanceU- UnderstandingE- ExcitementL- ListeningO- OvercomingV- ValuableE- EVERYTHING #KapagLOVE	Mon Nov 24 19:02:51 IST 2014	0	0	7.189533,125.45102	Republic of the Philippines	??? Ken Ken Saeki
536875096586347000	Give thanks to the Lord, for he is good; his love endures forever.???Psalm 118:1	Mon Nov 24 19:02:52 IST 2014	0	0	35.262636,-89.795273	United States	Georganna Hatcher
536875100566336000	@Louis_Tomlinson Hi LouisI think #FOUR is the best album in the world I got my #OTRATour tickets please follow me ILYSM[259	Mon Nov 24 19:02:53 IST 2014	0	0	-31.938826,115.932803	Australia	1D Stole my heart 
536875106166141000	birds are nutters, then turn laddies into nutters then turn round and wonder why the laddies start acting nuts????????????	Mon Nov 24 19:02:54 IST 2014	0	0	55.945784,-3.218741	United Kingdom	liam smith
536875106342285000	Christmas is in the air???? @ Topshop / Topman http://t.co/4rj3ZrNByv	Mon Nov 24 19:02:54 IST 2014	0	0	55.821766,37.497158	Russia	Daria
536875114152096000	Trying to make my highlight tape but the Westfield game dont work and we don't have the WNE film ????	Mon Nov 24 19:02:56 IST 2014	0	0	42.277697,-71.777787	United States	Macho
536875121747980000	Rita Ora has confirmed the title for her new single. The singer/songwriter christened ???Testosterone?????? http://t.co/olJwYCsvrU	Mon Nov 24 19:02:58 IST 2014	0	0	24.46408,54.328488	???????????????? ?????????????? ??????????????	IG: HamadaMania
536875129549361000	@MarioTessierTVA Tu sais que, quand t'as parl?? de place en dessous du sapin, jai cru ?? un album ?? la Dean Martin! #Entertainer ????	Mon Nov 24 19:03:00 IST 2014	0	0	45.514371,-73.560594	Canada	Nanci Marion
536875132786971000	gws ii sayang @PrillyBie istrhat yg ckp,mnum vit, obat dan air putih yg bnyk, istrhat yg ckp ya kalian bang jgain ii ya @alysyarief muuaahh	Mon Nov 24 19:03:00 IST 2014	0	0	-7.924561,112.595055	Indonesia	FansAlyIli ???
536875141553086000	???? (at cinema 21) [pic] ??? https://t.co/2ci5uOaZDo	Mon Nov 24 19:03:03 IST 2014	0	0	-6.19244,106.89154	Indonesia	Rika Fillahi Attaqi
536875141582840000	Inverso.mp3 ????	Mon Nov 24 19:03:03 IST 2014	0	0	-8.021518,-34.879874	Brasil	Leticia 
536875156594254000	said favourite teacher is engaged to the annoying dance teacher I am shocked	Mon Nov 24 19:03:06 IST 2014	0	0	51.64489,-0.194129	United Kingdom	hannah
536875162604696000	please don't put your number in my phone bc I might text you after all of the patron	Mon Nov 24 19:03:08 IST 2014	0	0	38.519091,-89.129415	United States	allie earle 
536875178459169000	Now playing the smash new album from @faithevans #Incomparable.  This is an R&B masterpiece	Mon Nov 24 19:03:11 IST 2014	0	0	39.959746,-75.152386	United States	Khalis Russell
536875186377998000	Domingo  number two!	Mon Nov 24 19:03:13 IST 2014	0	0	-35.474074,-69.578323	Argentina	??amfri Frufi Falifru
536875185610453000	Thank you Freddie for everything. R.I.P#freddie mercury  #queen #roger taylor  #brian may  #john deacon #ROCK http://t.co/IRLO0iOLIl	Mon Nov 24 19:03:13 IST 2014	0	0	29.997811,31.155298	??????	(??? ???????????? ???)??????+??????
536875197463544000	That Magic - Rude song is the worst thing to happen ever, worse than the Black Plague.	Mon Nov 24 19:03:16 IST 2014	0	0	55.901034,-4.398666	United Kingdom	Red Fox
536875198138429000	Problem (feat. Iggy Azalea) by Ariana Grande (at Lion Air Flight Attendant Residence II) ??? https://t.co/CjMuyL5gr1	Mon Nov 24 19:03:16 IST 2014	0	0	-6.19309,106.49595	Indonesia	Maryam K
536875204862292000	I wish I could have seen in this video acting a fool. Lol	Mon Nov 24 19:03:18 IST 2014	0	0	42.113619,-72.542379	United States	Manny Gantt
536875208897204000	@PatawaVibes: Sometimes we don't need advice, we just need someone to listen.	Mon Nov 24 19:03:19 IST 2014	0	0	14.79457,120.968607	Republic of the Philippines	Mica???
536875210121945000	Podr??a ver ese video hasta morir	Mon Nov 24 19:03:19 IST 2014	0	0	10.247842,-67.587935	Venezuela	Marcos Rodr??guez FCB
536875214118720000	Entertainment expense not deductible against assessable income leh CAN MY FRIENDS JUST STOP GAMBLING KNNKNNNNKNNNNNNNM	Mon Nov 24 19:03:20 IST 2014	0	0	-27.465448,153.024095	Australia	Abigail???
536875214484025000	#everylittethingisgonnabealright #pennyfromheaven ?????????? @ Randolph Athletics And Dance Center - (RAD) http://t.co/9f5o6x1ouY	Mon Nov 24 19:03:20 IST 2014	0	0	37.437568,-79.169825	United States	Sprink3
536875223040020000	"TRUE LOVE ???? T- TrustR- RomanceU- UnderstandingE- ExcitementL- ListeningO- OvercomingV- ValuableE- EVERYTHING #KapagLOVE"""	Mon Nov 24 19:03:22 IST 2014	0	0	14.57642,120.995403	Republic of the Philippines	j h o  a n n a
536875223262302000	@FilmPoliceRevs: Relaks, It???s Just??Pag-ibig http://t.co/5wHKFnhhUR <- @contracinema on @tonetjadaone's film. Need to see it for myself.	Mon Nov 24 19:03:22 IST 2014	0	0	14.580129,120.985568	Republic of the Philippines	Armando Dela Cruz
536875224676200000	when ur seat number in an exam is G6 http://t.co/qNskv11BD1	Mon Nov 24 19:03:22 IST 2014	0	0	50.410634,-5.068347	United Kingdom	Ellie-May Campbell
536875228341604000	?????????????????? ????????????????????????????????????. @ Bang Sang Beach : ??????????????????????????? http://t.co/5BC89KPDDd	Mon Nov 24 19:03:23 IST 2014	0	0	13.295395,100.905103	???????????????????????????	N???????? :]
536875240425808000	Do you ever listen to jonas brothers on your way to class and just really wanna dance the whole way?!? Cause I do	Mon Nov 24 19:03:26 IST 2014	0	0	39.348592,-76.617072	United States	Emilie
536875241667310000	@nickjonas album is the best music after so long	Mon Nov 24 19:03:26 IST 2014	0	0	43.906534,-78.941821	Canada	Jealous/NumbNickJ
536875244577759000	"Release reminder : the Nike Air Jordan Future ""Cool grey"" will be available this Saturday instore and??? http://t.co/zRbVO6S4ST"	Mon Nov 24 19:03:27 IST 2014	0	0	52.371693,4.89058	Nederland	Oqium
536875256317624000	Product Marketing Manager-vCloud Air - VMware: (#PaloAlto, CA) http://t.co/5YDYbYxPXx #ProductMgmt #Job #Jobs #TweetMyJobs	Mon Nov 24 19:03:30 IST 2014	0	0	37.445797,-122.157575	United States	VMware Jobs
536875259237253000	Johnny Hallyday vu par ses fans... Et les d??put??s! - C ?? vous - 21/11/2014 - http://t.co/Qhfupes26E via @Dailymotion	Mon Nov 24 19:03:31 IST 2014	0	0	49.62913,-1.630283	France	CLAUDINEPECQUEUX
536875263402209000	sabe qual a probabilidade do casal ter um descendente com tipo sang????neo O?????? EU N??O DO A M??NIMA	Mon Nov 24 19:03:32 IST 2014	0	0	-19.115078,-51.741006	Brasil	Maria Eduarda
536875279608984000	#NightChangesVideo Best video @onedirection	Mon Nov 24 19:03:35 IST 2014	0	0	43.261316,18.136878	Bosnia and Herzegovina	Ema
536875284461388000	hujan kaga berhenti2 ??? Something Good Can Work by Two Door Cinema Club (at Sophie Paris) ??? https://t.co/TttiLlk5xX	Mon Nov 24 19:03:37 IST 2014	0	0	-6.29097,106.78004	Indonesia	yasin yusuf
536875288345727000	Hi, @twitter and @verified! Please, check and verified account of brazilian artist Mel Fronckowiak (@melfronckowiak). Thank you!	Mon Nov 24 19:03:38 IST 2014	0	0	-30.029584,-51.079905	Brasil	Nick, Verified Mel. 
536875287905337000	@sstaceyyy need to air my mould be back at 6-7 hunbun xoxoxoxoxoxooxxoox	Mon Nov 24 19:03:37 IST 2014	0	0	52.938716,-1.197092	United Kingdom	Jess Saint
536875309673763000	When did I become such a wet fish? Crying listening to @AndreaFaustini1 singing. His voice is just insane #xfactor	Mon Nov 24 19:03:43 IST 2014	0	0	52.407627,-1.965564	United Kingdom	Laura Whitehouse ???
536875313972539000	I feel like I've been stagnant because money isn't important to me once my kids are with me I need no other source of entertainment period	Mon Nov 24 19:03:44 IST 2014	0	0	29.787506,-95.362099	United States	Mrs. R
536875315499631000	@Gretwit_Leto +dal video dei 30s per?? mi sta che mi sto confondendo sono due cose diverse Ahahha :P	Mon Nov 24 19:03:44 IST 2014	0	0	42.44491,14.220404	Italia	??GiorGia??
536875318578254000	Excited to share a sneaky teaser for the video I shot with marksandspencer last week! Stay tuned for??? http://t.co/Q0qIE2Pj0t	Mon Nov 24 19:03:45 IST 2014	0	0	51.545,-0.07	United Kingdom	Ella Catliff
536875318297231000	So good.. (@ ??im??ek Aspava - ??zmir 2 in ankara, K??z??lay) https://t.co/ChllClcOqg	Mon Nov 24 19:03:45 IST 2014	0	0	39.921303,32.85143	T??rkiye	Reha ??lhan
536875318611436000	@giftcartindia hi I want to became I good artist http://t.co/wyGTTJC4an	Mon Nov 24 19:03:45 IST 2014	0	0	23.010279,72.636879	India	Keshav Vanjara
536875323380339000	Just dance 2015...haaahahahahha...	Mon Nov 24 19:03:46 IST 2014	0	0	3.074559,101.605367	Malaysia	Suzaily
536875324538368000	????????????????????? ??????????????????????????? ????????#the hunger games 2 @ Sf Cinema City ?????????????????????????????????????????????????????? http://t.co/eHHrlNkzse	Mon Nov 24 19:03:46 IST 2014	0	0	16.201518,103.276296	???????????????????????????	PK
536875332868252000	K Dot so fuckin high in dat #I video. Luh dat nigga tho. @kendricklamar	Mon Nov 24 19:03:48 IST 2014	0	0	4.565141,7.550803	Nigeria	Tayo's Nigga 
536875344398004000	I'll marry you if you asked me to dance to this song??????????? http://t.co/czYQMYT3fZ	Mon Nov 24 19:03:51 IST 2014	0	0	29.955173,-95.676645	United States	Danielle??????
536875348307481000	@b_squareeddd yaaaassss it is. Listen to the suicide silence song, so good	Mon Nov 24 19:03:52 IST 2014	0	0	41.07296,-81.509818	United States	Im the captain now
536875352359182000	I'm at Nefes Bar in Ankara, K??z??lay https://t.co/wOjwCDkVNC	Mon Nov 24 19:03:53 IST 2014	0	0	39.922658,32.8581	T??rkiye	- s -
536875357904065000	Hola @radiocentro     quer??a pedirles el tema Por Ti de @_CarlosRivera de su album El Hubiera No Existe Gracias!!!	Mon Nov 24 19:03:54 IST 2014	0	0	-34.540863,-58.563039	Argentina	???July Online_ARG
536875361225937000	https://t.co/S81HNhjYF3	Mon Nov 24 19:03:55 IST 2014	0	0	51.489556,-0.07801	United Kingdom	Victoria Addison
536875362370982000	Thank you Freddie for everything. R.I.P#freddie mercury  #queen #roger taylor  #brian may  #john deacon #ROCK http://t.co/jXoebDmVGH	Mon Nov 24 19:03:55 IST 2014	0	0	29.997823,31.155326	??????	(??? ???????????? ???)??????+??????
536875364879196000	http://t.co/d1mDZBDmbO	Mon Nov 24 19:03:56 IST 2014	0	0	-38.006978,-57.54447	Argentina	Alicialagorio@.com A
536875366091350000	@basilabia I listen to Nas also, but for some reason I never was into Kendrick like that	Mon Nov 24 19:03:56 IST 2014	0	0	39.628747,-75.636148	United States	  ??????????????
536875383728386000	we call it The Real Concert! @ palette of sensations http://t.co/7TxPtPvDZs	Mon Nov 24 19:04:00 IST 2014	0	0	1.297533,103.854137	Singapore	huiming'
536875384743412000	please don't put your number in my phone, bc I might text you after all of this patron..	Mon Nov 24 19:04:01 IST 2014	0	0	38.519127,-89.129458	United States	allie earle 
536875388207518000	Supporting @thesetnyc great showcase with great artists @alicelaurissa @encypher @youngwess #music??? http://t.co/ERfYyPNdal	Mon Nov 24 19:04:01 IST 2014	0	0	40.72323,-73.982834	United States	Edyta Wilim Model
536875391458087000	Well i hate this weather about a week ago (dance it) was so cold then it got rainy and now it's just foggy ugly????????	Mon Nov 24 19:04:02 IST 2014	0	0	29.828112,-95.359554	United States	#platypusKENNY!!!
536875395652805000	Hola @RadioDisneyLA   quer??a pedirles el tema Por Ti de @_CarlosRivera de su album El Hubiera No Existe Gracias!!!	Mon Nov 24 19:04:03 IST 2014	0	0	-34.540863,-58.563039	Argentina	???July Online_ARG
536875396076040000	@Louis_Tomlinson Hi LouisI think #FOUR is the best album in the world I got my #OTRATour tickets please follow me ILYSM[260	Mon Nov 24 19:04:03 IST 2014	0	0	-31.938828,115.932805	Australia	1D Stole my heart 
536875403701281000	So tired ???? stayed up late, then woke up around 4 to listen to Beyonces platinum album and now having to wake up,	Mon Nov 24 19:04:05 IST 2014	0	0	30.161474,-93.962517	United States	F??ith???
536875407107432000	Ser feliz es valorar lo que tengo. La confianza no se da, se gana. Amigo no es cualquiera, sino quien lo demuestra.	Mon Nov 24 19:04:06 IST 2014	0	0	-34.25289,-62.715681	Argentina	Anto bracco??? 
536875406398587000	@AstroTerry SemperFi orbit number? Once every 92 minutes??     16 orbits per\24 hours??? 16 sunrises daily. Exactly http://t.co/GOjFF1aAUU	Mon Nov 24 19:04:06 IST 2014	0	0	45.078795,-123.468799	United States	Lawrence Von Widmer
536875413977326000	Just posted a video @ Rosewood Hotel - Sowwah Square http://t.co/KzLKPFFtHs	Mon Nov 24 19:04:08 IST 2014	0	0	24.499997,54.387466	???????????????? ?????????????? ??????????????	???????? ???? ????????
536875425096819000	Moi j'attends l'event de dousinn la...yora un chant?? nwel en quelque part c'est vieux	Mon Nov 24 19:04:10 IST 2014	0	0	48.797344,2.448317	France	 Annou ??????
536875431777956000	"omg so I did not hear wrong during Shinhwa's concert last year! Minbong oppa really did say ""Hi Singapore!"" during 2nd encore..haha"	Mon Nov 24 19:04:12 IST 2014	0	0	12.990991,75.315044	India	M-Haeli????????????
536875431711224000	Olhei o v??deo de Rock or Bust e veeeem 2015, veeeem turn?? mundial ????	Mon Nov 24 19:04:12 IST 2014	0	0	-29.742237,-51.150585	Brasil	ane caroline c stahl
536875444255990000	 sayur?sayur sik juak aihhhh matiku.apa jak dimkn kau?minum air teh jak?	Mon Nov 24 19:04:15 IST 2014	0	0	1.574322,110.300023	Malaysia	Hidayat
536875444071842000	Is there a film Gary Oldman is in that I don't like, really can't think of one!!!	Mon Nov 24 19:04:15 IST 2014	0	0	54.969849,-1.729158	United Kingdom	Brian P Martin
536875445799887000	That nanny video made me cry. Wonder how many kids get abused by nannies but because they can't talk it's not noticed until there are scars	Mon Nov 24 19:04:15 IST 2014	0	0	-26.080542,28.062752	South Africa	Natalie
